model,family,repeat,start_utc,end_utc,device,measurement_type,window_seconds_requested,window_seconds_actual,inferences,batch_size,images_processed,latency_ms_per_inference,latency_ms_per_image,mean_power_W,total_window_energy_J,energy_J_per_inference,energy_J_per_image,parsed_power_samples,power_note,raw_power_log,warmup_trials,cooldown_seconds,params,params_M,macs,macs_G,flops,flops_G
efficientnet_b0,paper_model,3,2026-05-15T05:23:39.429903+00:00,2026-05-15T05:23:44.486803+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.00026,735,1,735,6.803075,6.803075,56.298,281.50463748,0.382999507,0.382999507,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\011_efficientnet_b0_repeat3_nvidia-smi.txt,10,2.0,5288548,5.288548,385814752,0.385815,771629504,0.77163
mobilenetv3_small,paper_model,3,2026-05-15T05:23:46.526165+00:00,2026-05-15T05:23:51.530272+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003164,1225,1,1225,4.084216,4.084216,54.989167,275.119835553,0.224587621,0.224587621,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\012_mobilenetv3_small_repeat3_nvidia-smi.txt,10,2.0,2542856,2.542856,56510400,0.05651,113020800,0.113021
resnet18,paper_model,3,2026-05-15T05:23:53.610207+00:00,2026-05-15T05:23:58.632933+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.000484,2504,1,2504,1.996998,1.996998,77.3748,386.911441666,0.154517349,0.154517349,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\013_resnet18_repeat3_nvidia-smi.txt,10,2.0,11689512,11.689512,1814073344,1.814073,3628146688,3.628147
tiny_vit_5m,paper_model,3,2026-05-15T05:24:00.698077+00:00,2026-05-15T05:24:05.726151+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003786,732,1,732,6.835773,6.835773,60.996,305.210943055,0.41695484,0.41695484,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\014_tiny_vit_5m_repeat3_nvidia-smi.txt,10,2.0,12082725,12.082725,1165342848,1.165343,2330685696,2.330686
mobilenetv2,paper_model,3,2026-05-15T05:24:07.767450+00:00,2026-05-15T05:24:12.781375+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003501,1164,1,1164,4.29854,4.29854,56.967917,285.038999526,0.244878866,0.244878866,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\015_mobilenetv2_repeat3_nvidia-smi.txt,10,2.0,3504872,3.504872,300774272,0.300774,601548544,0.601549
mobilenetv2,paper_model,4,2026-05-15T05:24:14.829930+00:00,2026-05-15T05:24:19.835418+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003705,1169,1,1169,4.280329,4.280329,56.864167,284.531486639,0.243397337,0.243397337,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\016_mobilenetv2_repeat4_nvidia-smi.txt,10,2.0,3504872,3.504872,300774272,0.300774,601548544,0.601549
tiny_vit_5m,paper_model,4,2026-05-15T05:24:21.941305+00:00,2026-05-15T05:24:26.946856+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.004132,737,1,737,6.789867,6.789867,59.902083,299.757944055,0.406727197,0.406727197,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\017_tiny_vit_5m_repeat4_nvidia-smi.txt,10,2.0,12082725,12.082725,1165342848,1.165343,2330685696,2.330686
efficientnet_b0,paper_model,4,2026-05-15T05:24:29.006977+00:00,2026-05-15T05:24:34.058021+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.000235,734,1,734,6.81231,6.81231,56.745,283.738352099,0.386564512,0.386564512,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\018_efficientnet_b0_repeat4_nvidia-smi.txt,10,2.0,5288548,5.288548,385814752,0.385815,771629504,0.77163
mobilenetv3_small,paper_model,4,2026-05-15T05:24:36.100430+00:00,2026-05-15T05:24:41.103792+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.002743,1197,1,1197,4.179401,4.179401,55.311667,276.710036642,0.231169621,0.231169621,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\019_mobilenetv3_small_repeat4_nvidia-smi.txt,10,2.0,2542856,2.542856,56510400,0.05651,113020800,0.113021
resnet18,paper_model,4,2026-05-15T05:24:43.181916+00:00,2026-05-15T05:24:48.184194+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.000752,2472,1,2472,2.022958,2.022958,77.360417,386.860235159,0.156496859,0.156496859,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\020_resnet18_repeat4_nvidia-smi.txt,10,2.0,11689512,11.689512,1814073344,1.814073,3628146688,3.628147
efficientnet_b0,paper_model,5,2026-05-15T05:24:50.245510+00:00,2026-05-15T05:24:55.291455+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003937,753,1,753,6.645334,6.645334,57.695417,288.70420711,0.383405322,0.383405322,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\021_efficientnet_b0_repeat5_nvidia-smi.txt,10,2.0,5288548,5.288548,385814752,0.385815,771629504,0.77163
resnet18,paper_model,5,2026-05-15T05:24:57.382370+00:00,2026-05-15T05:25:02.383733+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.001462,2531,1,2531,1.976082,1.976082,77.824583,389.236727338,0.153787723,0.153787723,24,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\022_resnet18_repeat5_nvidia-smi.txt,10,2.0,11689512,11.689512,1814073344,1.814073,3628146688,3.628147
mobilenetv3_small,paper_model,5,2026-05-15T05:25:04.429597+00:00,2026-05-15T05:25:09.502886+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.001969,1186,1,1186,4.217512,4.217512,56.1704,280.962605135,0.23689933,0.23689933,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\023_mobilenetv3_small_repeat5_nvidia-smi.txt,10,2.0,2542856,2.542856,56510400,0.05651,113020800,0.113021
tiny_vit_5m,paper_model,5,2026-05-15T05:25:11.766885+00:00,2026-05-15T05:25:16.798011+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.001214,724,1,724,6.907754,6.907754,59.3052,296.598008374,0.409665757,0.409665757,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\024_tiny_vit_5m_repeat5_nvidia-smi.txt,10,2.0,12082725,12.082725,1165342848,1.165343,2330685696,2.330686
mobilenetv2,paper_model,5,2026-05-15T05:25:18.837907+00:00,2026-05-15T05:25:23.842578+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.003271,1182,1,1182,4.232886,4.232886,56.522,282.794911723,0.239251194,0.239251194,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_1\raw_power\025_mobilenetv2_repeat5_nvidia-smi.txt,10,2.0,3504872,3.504872,300774272,0.300774,601548544,0.601549
