model,family,repeat,start_utc,end_utc,device,measurement_type,window_seconds_requested,window_seconds_actual,inferences,batch_size,images_processed,latency_ms_per_inference,latency_ms_per_image,mean_power_W,total_window_energy_J,energy_J_per_inference,energy_J_per_image,parsed_power_samples,power_note,raw_power_log,warmup_trials,cooldown_seconds,params,params_M,macs,macs_G,flops,flops_G
efficientnet_b0,paper_model,3,2026-05-15T05:36:15.131903+00:00,2026-05-15T05:36:20.209066+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.075627,210,32,6720,24.16965,0.755302,95.381538,484.121073764,2.305338446,0.072041826,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\011_efficientnet_b0_repeat3_nvidia-smi.txt,10,2.0,5288548,5.288548,12346072064,12.346072,24692144128,24.692144
mobilenetv3_small,paper_model,3,2026-05-15T05:36:22.326353+00:00,2026-05-15T05:36:27.348072+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.020535,1184,32,37888,4.240317,0.13251,95.3528,478.722069748,0.404326072,0.01263519,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\012_mobilenetv3_small_repeat3_nvidia-smi.txt,10,2.0,2542856,2.542856,1808332800,1.808333,3616665600,3.616666
resnet18,paper_model,3,2026-05-15T05:36:29.675962+00:00,2026-05-15T05:36:34.893018+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.144653,318,32,10176,16.178153,0.505567,98.401111,506.239541961,1.591948245,0.049748383,27,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\013_resnet18_repeat3_nvidia-smi.txt,10,2.0,11689512,11.689512,58050347008,58.050347,116100694016,116.100694
tiny_vit_5m,paper_model,3,2026-05-15T05:36:37.414171+00:00,2026-05-15T05:36:42.544441+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.129425,152,32,4864,33.746215,1.054569,102.001154,523.207237967,3.442152881,0.107567278,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\014_tiny_vit_5m_repeat3_nvidia-smi.txt,10,2.0,12082725,12.082725,37290971136,37.290971,74581942272,74.581942
mobilenetv2,paper_model,3,2026-05-15T05:36:44.879385+00:00,2026-05-15T05:36:49.998116+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.118891,264,32,8448,19.38974,0.605929,92.886923,475.478062422,1.801053267,0.056282915,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\015_mobilenetv2_repeat3_nvidia-smi.txt,10,2.0,3504872,3.504872,9624776704,9.624777,19249553408,19.249553
mobilenetv2,paper_model,4,2026-05-15T05:36:52.285344+00:00,2026-05-15T05:36:57.403206+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.116569,264,32,8448,19.380942,0.605654,92.795385,474.793951148,1.798461936,0.056201936,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\016_mobilenetv2_repeat4_nvidia-smi.txt,10,2.0,3504872,3.504872,9624776704,9.624777,19249553408,19.249553
tiny_vit_5m,paper_model,4,2026-05-15T05:36:59.847178+00:00,2026-05-15T05:37:05.012809+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.164904,153,32,4896,33.757541,1.054923,102.285,528.292174955,3.452890032,0.107902814,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\017_tiny_vit_5m_repeat4_nvidia-smi.txt,10,2.0,12082725,12.082725,37290971136,37.290971,74581942272,74.581942
efficientnet_b0,paper_model,4,2026-05-15T05:37:07.388716+00:00,2026-05-15T05:37:12.500761+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.078197,210,32,6720,24.181893,0.755684,95.836667,486.677521075,2.317512005,0.07242225,27,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\018_efficientnet_b0_repeat4_nvidia-smi.txt,10,2.0,5288548,5.288548,12346072064,12.346072,24692144128,24.692144
mobilenetv3_small,paper_model,4,2026-05-15T05:37:14.631987+00:00,2026-05-15T05:37:19.702196+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.021767,1172,32,37504,4.284784,0.133899,94.829615,476.21219523,0.406324399,0.012697637,26,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\019_mobilenetv3_small_repeat4_nvidia-smi.txt,10,2.0,2542856,2.542856,1808332800,1.808333,3616665600,3.616666
resnet18,paper_model,4,2026-05-15T05:37:22.047079+00:00,2026-05-15T05:37:27.251024+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.145991,318,32,10176,16.182362,0.505699,98.252143,505.604642874,1.589951707,0.049685991,28,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\020_resnet18_repeat4_nvidia-smi.txt,10,2.0,11689512,11.689512,58050347008,58.050347,116100694016,116.100694
efficientnet_b0,paper_model,5,2026-05-15T05:37:29.639029+00:00,2026-05-15T05:37:34.774273+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.082847,210,32,6720,24.204034,0.756376,95.007407,482.908125219,2.299562501,0.071861328,27,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\021_efficientnet_b0_repeat5_nvidia-smi.txt,10,2.0,5288548,5.288548,12346072064,12.346072,24692144128,24.692144
resnet18,paper_model,5,2026-05-15T05:37:37.071773+00:00,2026-05-15T05:37:42.220443+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.145634,318,32,10176,16.181237,0.505664,98.297778,505.804338309,1.59057968,0.049705615,27,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\022_resnet18_repeat5_nvidia-smi.txt,10,2.0,11689512,11.689512,58050347008,58.050347,116100694016,116.100694
mobilenetv3_small,paper_model,5,2026-05-15T05:37:44.323428+00:00,2026-05-15T05:37:49.347276+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.022806,1174,32,37568,4.27837,0.133699,95.3164,478.755814413,0.40779882,0.012743713,25,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\023_mobilenetv3_small_repeat5_nvidia-smi.txt,10,2.0,2542856,2.542856,1808332800,1.808333,3616665600,3.616666
tiny_vit_5m,paper_model,5,2026-05-15T05:37:51.828821+00:00,2026-05-15T05:37:57.047778+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.165139,153,32,4896,33.759076,1.054971,102.1575,527.657656745,3.448742855,0.107773214,28,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\024_tiny_vit_5m_repeat5_nvidia-smi.txt,10,2.0,12082725,12.082725,37290971136,37.290971,74581942272,74.581942
mobilenetv2,paper_model,5,2026-05-15T05:37:59.407144+00:00,2026-05-15T05:38:04.532545+00:00,cuda,direct_gpu_power_nvidia_smi,5.0,5.124463,264,32,8448,19.410845,0.606589,92.113704,472.033275634,1.788004832,0.055875151,27,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy.",pc_measurements_rtx4060_batch\batch_32\raw_power\025_mobilenetv2_repeat5_nvidia-smi.txt,10,2.0,3504872,3.504872,9624776704,9.624777,19249553408,19.249553
