model,family,n_windows,parsed_energy_windows,total_inferences,inferences_per_window_mean,params,params_M,macs,macs_G,flops,flops_G,latency_mean_ms,latency_std_ms,mean_power_W,mean_power_std_W,energy_mean_J,energy_std_J,energy_sem_J,energy_ci95_low_J,energy_ci95_high_J,edp_J_ms,measurement_type,power_note
mobilenetv3_small,paper_model,5,5,1059,211.8,2542856,2.542856,226041600,0.226042,452083200,0.452083,37.841699,30.246856,8.063316,0.85156,0.287131414,0.205010457,0.091683464,0.032618119,0.541644709,10.865540664,direct_gpu_power_nvidia_smi,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy."
mobilenetv2,paper_model,5,5,949,189.8,3504872,3.504872,1203097088,1.203097,2406194176,2.406194,29.5672,9.922222,11.554671,1.560804,0.332046447,0.092278794,0.041268331,0.21748556,0.446607335,9.817683846,direct_gpu_power_nvidia_smi,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy."
resnet18,paper_model,5,5,1666,333.2,11689512,11.689512,7256293376,7.256293,14512586752,14.512587,15.401256,0.417141,14.138012,0.198763,0.217730599,0.006162156,0.0027558,0.210080498,0.225380699,3.353324732,direct_gpu_power_nvidia_smi,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy."
tiny_vit_5m,paper_model,5,5,674,134.8,12082725,12.082725,4661371392,4.661371,9322742784,9.322743,43.133545,20.746134,13.853533,1.183612,0.578034332,0.203973312,0.091219638,0.324808616,0.831260047,24.932669747,direct_gpu_power_nvidia_smi,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy."
efficientnet_b0,paper_model,5,5,672,134.4,5288548,5.288548,1543259008,1.543259,3086518016,3.086518,39.399516,10.174587,12.164575,0.955057,0.472865456,0.094602126,0.042307357,0.355420232,0.590310679,18.630670178,direct_gpu_power_nvidia_smi,"GPU power sampled with nvidia-smi; energy is GPU-only, not whole-system energy."
